150	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
151	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
152	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
153	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
154	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
155	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
156	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
157	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
158	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
159	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
160	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
161	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
162	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
163	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
164	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
165	@1372ramona @mohammademali برکه های آب در سیستان که محل خوردن آب برای حیوانات و جانوران است ولی سالهاست که مردم به… https://t.co/8bh0PyNLsn
166	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
167	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
168	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
169	RT @mownten: نمیدونیم ناراحت #هواپیمای_اوکراینی #PS752 باشیم یا #نوید_افکاری یا #اختلاس‌ یا #انسولين یا #کرونا یا #سیل یا #دختر_آبادانی یا…
170	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
171	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
172	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
173	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
174	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
175	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
176	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
177	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
178	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
179	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
180	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
181	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
182	"اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی… https://t.co/Fz0zStd8Jl"
183	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
184	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
185	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
186	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
187	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
188	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
189	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
190	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
191	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
192	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
193	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
194	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
195	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
196	"RT @elia12420: با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون برای منطق…"
197	"با افتتاح فاز سوم سد کمال خان در استان نیمروز افغانستان
دیگه چیزی به نام کشاورزی،دامداری،صید ماهی و نیزارهای هامون… https://t.co/ITBOuxSc9X"
198	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
199	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
200	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
201	#نماینده_چابهار خطاب به دولت:دیگر دوران پاک کردن صورت سوال تمام شده است. دیگر فریاد تشنگی مردم جنوب صدای بلند مردم… https://t.co/GuTAcucdX7
202	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
203	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
204	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
205	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
206	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
207	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
208	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
209	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
210	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
211	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
212	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
213	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
214	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
215	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
216	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
217	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
218	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
219	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
220	@patrick_jane77 شلدون جان اگر صدا و سیما و دستگاه تبلیغاتی رژیم ،عمل غیرانسانی یک حراستی را پوشش میدن علتش ایز گم ک… https://t.co/SNuW4MKvYM
221	RT @elierfan1: امشب تلخ مینویسم زیراکه حکایتی واقعی وتلخ اتفاق افتاده که #سیستان_بلوچستان_آب_ندارد ومادری تاب وتوان دیدن تشنگی فرزندانش ران…
222	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
223	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
224	RT @elierfan1: امشب تلخ مینویسم زیراکه حکایتی واقعی وتلخ اتفاق افتاده که #سیستان_بلوچستان_آب_ندارد ومادری تاب وتوان دیدن تشنگی فرزندانش ران…
225	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
226	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
227	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
228	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
229	RT @elierfan1: امشب تلخ مینویسم زیراکه حکایتی واقعی وتلخ اتفاق افتاده که #سیستان_بلوچستان_آب_ندارد ومادری تاب وتوان دیدن تشنگی فرزندانش ران…
230	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
231	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
232	RT @elierfan1: امشب تلخ مینویسم زیراکه حکایتی واقعی وتلخ اتفاق افتاده که #سیستان_بلوچستان_آب_ندارد ومادری تاب وتوان دیدن تشنگی فرزندانش ران…
233	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
234	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
235	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
236	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
237	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
238	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
239	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
240	"RT @elia12420: اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی نابودی من…"
241	"اشرف غنی فاز سوم سد کمال خان رو روی هیرمند افتتاح کرد
با این کار عملا آبی سمت دریاچه هامون و دشت سیستان نمیاد
یعنی… https://t.co/wjYwPTfWlk"
242	و خاک بر سر رسانه های به اصطلاح آزاد و ماله کش ما که هیچوقت جرات و شجاعت انتقاد و تازیدن به وضع موجود رو نداشته و ن… https://t.co/HzoMJluI7A
243	RT @elierfan1: سخت است دیدن تشنگی فرزندان برای مادری که تمام شرافتش رابه بهای سنگین آب به مردی میفروشد #سیستان_بلوچستان_آب_ندارد
244	RT @elierfan1: سخت است دیدن تشنگی فرزندان برای مادری که تمام شرافتش رابه بهای سنگین آب به مردی میفروشد #سیستان_بلوچستان_آب_ندارد
245	RT @zari_kashani: من که منتظرم اون زنیکه آمنه سادات ذبیح پور بیاد یه مصاحبه با #دختر_آبادان انجام بده و کلا حقیقت رو پایمال کنه ولی کاش یه…
246	من که منتظرم اون زنیکه آمنه سادات ذبیح پور بیاد یه مصاحبه با #دختر_آبادان انجام بده و کلا حقیقت رو پایمال کنه ولی ک… https://t.co/XRO8gl2tUH
247	RT @mownten: نمیدونیم ناراحت #هواپیمای_اوکراینی #PS752 باشیم یا #نوید_افکاری یا #اختلاس‌ یا #انسولين یا #کرونا یا #سیل یا #دختر_آبادانی یا…
248	نمیدونیم ناراحت #هواپیمای_اوکراینی #PS752 باشیم یا #نوید_افکاری یا #اختلاس‌ یا #انسولين یا #کرونا یا #سیل یا… https://t.co/CuEZfDJcMQ
249	RT @ami_nature: استان سیستان و بلوچستان استان بدبختی هست. فقر وحشتناک فرهنگی و مالی  همراه با خشکسالی و  مواد مخدر و قاچاق و... در آن موج م…
250	"رفقا بیخیال این کلیپ و این خبر بشین...
خبرایی مثل مهاجرت فلان خواننده به نظرم
مهمتر از تشنگی یه سری خانواده است...… https://t.co/v1CTuHgXJm"
251	RT @Amirraghaa: توی سیستان یه زن به خاطر آب تن‌فروشی می‌کنه تا بچه‌هاش تشنگی نکشن توی آبادان به یه دختر تجاوز می‌کنن بعد خانواده یارو دخترو…
252	"RT @mo_balouch: صحبت های #سعیدی در تشنگی مردم #سیستان_وبلوچستان با واکنش و تکذیب سریع و سه معاون سیاسی وزیر روبه رو شد
در عجبم کمتر از 24سا…"
253	"RT @mo_balouch: صحبت های #سعیدی در تشنگی مردم #سیستان_وبلوچستان با واکنش و تکذیب سریع و سه معاون سیاسی وزیر روبه رو شد
در عجبم کمتر از 24سا…"
254	RT @Barbaro1115: @PadDolat نکته مهم که در مورد خودکشی یک خانم هم وطن سیستانی وجود داره و معاون وزاررررت داخله از نماینده شکایت کرده اینه که…
255	@PadDolat نکته مهم که در مورد خودکشی یک خانم هم وطن سیستانی وجود داره و معاون وزاررررت داخله از نماینده شکایت کرده… https://t.co/28mVemDl81
256	RT @Amirraghaa: توی سیستان یه زن به خاطر آب تن‌فروشی می‌کنه تا بچه‌هاش تشنگی نکشن توی آبادان به یه دختر تجاوز می‌کنن بعد خانواده یارو دخترو…
257	@abasporrr @Carpe__Vinum @revayateman پفیوز اونیه که اصل ماجرارو ول کرده و خایه گوسفند رو گرفته.پفیوز اون مدیری هست… https://t.co/wwext21qER
258	RT @elierfan1: این مسئولان کور نمیبینند که #سیستان_بلوچستان_آب_ندارد وانسانهای زیادی درمضیقه هستند بدون غذامیشودچندروزی زنده بودامابدون اب…
259	توی سیستان یه زن به خاطر آب تن‌فروشی می‌کنه تا بچه‌هاش تشنگی نکشن توی آبادان به یه دختر تجاوز می‌کنن بعد خانواده یا… https://t.co/DQONGi6Ulh
260	"نماینده #چابهار «هر کجا لازم باشد درباره تن فروشی یک زن برای آب پاسخگو خواهم بود»
نماینده چابهار در واکنش به صحبت م… https://t.co/YEyaaXqUrs"
261	"RT @ManotoNews: «هر کجا لازم باشد درباره تن فروشی یک زن برای آب پاسخگو خواهم بود»

نماینده چابهار در واکنش به صحبت معاون سیاسی وزارت کشور:…"
262	@keyhanehaji @darushmemar دلت برای حماقته اون بیشرفایی بسوزه که ۲۴ ساعته‌بخاطر تشنگیه امامشون عرعر میزنن ولی تو سیس… https://t.co/Ny33jnQQxD
263	"خبرهایی مثل مهاجرت فلان خواننده،
مهم‌تر است از تشنگی یه سری خانواده...

#سیستان_بلوچستان"
264	@MR_mmdrza @2020_infinite @_mahe_del @Khamenei_fa امروز به لطف نظام مقدس نما ج.ا. خاک سیستان رو تا ۲۰ سانت برداشتند… https://t.co/XnLmkmVvZn
265	RT @elierfan1: مادری برای تهیه آب برای فرزندان تن فروشی میکنه ودرآخرخودکشی میکنه زنی که برخلاف میلش تن به این کار داد تافرزندان تشنه اش راس…
266	"RT @Nadia31242550: با همه تشنگی منت هیچ ابری را نکشید...

#سیستان_بلوچستان 
#زینب_پور_غلامی https://t.co/QU1YrFpJro"
267	"RT @mo_balouch: صحبت های #سعیدی در تشنگی مردم #سیستان_وبلوچستان با واکنش و تکذیب سریع و سه معاون سیاسی وزیر روبه رو شد
در عجبم کمتر از 24سا…"
268	"RT @mo_balouch: صحبت های #سعیدی در تشنگی مردم #سیستان_وبلوچستان با واکنش و تکذیب سریع و سه معاون سیاسی وزیر روبه رو شد
در عجبم کمتر از 24سا…"
269	"صحبت های #سعیدی در تشنگی مردم #سیستان_وبلوچستان با واکنش و تکذیب سریع و سه معاون سیاسی وزیر روبه رو شد
در عجبم کمتر… https://t.co/ITiW8LodOI"
270	"RT @Nadia31242550: با همه تشنگی منت هیچ ابری را نکشید...

#سیستان_بلوچستان 
#زینب_پور_غلامی https://t.co/QU1YrFpJro"
271	"RT @ManotoNews: «هر کجا لازم باشد درباره تن فروشی یک زن برای آب پاسخگو خواهم بود»

نماینده چابهار در واکنش به صحبت معاون سیاسی وزارت کشور:…"
272	"RT @ManotoNews: «هر کجا لازم باشد درباره تن فروشی یک زن برای آب پاسخگو خواهم بود»

نماینده چابهار در واکنش به صحبت معاون سیاسی وزارت کشور:…"
273	"«هر کجا لازم باشد درباره تن فروشی یک زن برای آب پاسخگو خواهم بود»

نماینده چابهار در واکنش به صحبت معاون سیاسی وزار… https://t.co/lVZIc5XI0d"
274	RT @elierfan1: مادری برای تهیه آب برای فرزندان تن فروشی میکنه ودرآخرخودکشی میکنه زنی که برخلاف میلش تن به این کار داد تافرزندان تشنه اش راس…
275	RT @elierfan1: مادری برای تهیه آب برای فرزندان تن فروشی میکنه ودرآخرخودکشی میکنه زنی که برخلاف میلش تن به این کار داد تافرزندان تشنه اش راس…
276	RT @elierfan1: سخت است دیدن تشنگی فرزندان برای مادری که تمام شرافتش رابه بهای سنگین آب به مردی میفروشد #سیستان_بلوچستان_آب_ندارد
277	RT @elierfan1: شرافت درازای آب چه گزاف به قیمت شرافت وجان 😢 #سیستان_بلوچستان_آب_ندارد مسئولین بی کفایت وبی غیرت کلاه بی غیرتی سرتان کنید زن…
278	RT @elierfan1: این مسئولان کور نمیبینند که #سیستان_بلوچستان_آب_ندارد وانسانهای زیادی درمضیقه هستند بدون غذامیشودچندروزی زنده بودامابدون اب…
279	RT @elierfan1: مادری برای تهیه آب برای فرزندان تن فروشی میکنه ودرآخرخودکشی میکنه زنی که برخلاف میلش تن به این کار داد تافرزندان تشنه اش راس…
280	RT @elierfan1: شرافت درازای آب چه گزاف به قیمت شرافت وجان 😢 #سیستان_بلوچستان_آب_ندارد مسئولین بی کفایت وبی غیرت کلاه بی غیرتی سرتان کنید زن…
281	RT @elierfan1: این مسئولان کور نمیبینند که #سیستان_بلوچستان_آب_ندارد وانسانهای زیادی درمضیقه هستند بدون غذامیشودچندروزی زنده بودامابدون اب…
282	RT @elierfan1: سخت است دیدن تشنگی فرزندان برای مادری که تمام شرافتش رابه بهای سنگین آب به مردی میفروشد #سیستان_بلوچستان_آب_ندارد
283	RT @elierfan1: مادری برای تهیه آب برای فرزندان تن فروشی میکنه ودرآخرخودکشی میکنه زنی که برخلاف میلش تن به این کار داد تافرزندان تشنه اش راس…
284	RT @elierfan1: شرافت درازای آب چه گزاف به قیمت شرافت وجان 😢 #سیستان_بلوچستان_آب_ندارد مسئولین بی کفایت وبی غیرت کلاه بی غیرتی سرتان کنید زن…
285	RT @elierfan1: امشب روایتی تلخ ازواقعیتی دلخراش مینویسم ازاین همه رذالت وبی کفایتی حکومت جمهوری اسلامی که دراین عصرتکنولوژی وقرن 21 زنی بخا…
286	RT @elierfan1: این مسئولان کور نمیبینند که #سیستان_بلوچستان_آب_ندارد وانسانهای زیادی درمضیقه هستند بدون غذامیشودچندروزی زنده بودامابدون اب…
287	RT @elierfan1: امشب تلخ مینویسم زیراکه حکایتی واقعی وتلخ اتفاق افتاده که #سیستان_بلوچستان_آب_ندارد ومادری تاب وتوان دیدن تشنگی فرزندانش ران…
288	RT @elierfan1: سخت است دیدن تشنگی فرزندان برای مادری که تمام شرافتش رابه بهای سنگین آب به مردی میفروشد #سیستان_بلوچستان_آب_ندارد
289	"RT @hamvaremardom: اگر بر حال و احوال مردم ایران،خون گریه کنیم رواست
تن فروشی برای رفع تشنگی خانواده
وای بر ما،چقدر دیگر باید نظاره گر باشی…"
290	"اگر بر حال و احوال مردم ایران،خون گریه کنیم رواست
تن فروشی برای رفع تشنگی خانواده
وای بر ما،چقدر دیگر باید نظاره گر… https://t.co/9WYdfFnkmo"
291	RT @elierfan1: شرافت درازای آب چه گزاف به قیمت شرافت وجان 😢 #سیستان_بلوچستان_آب_ندارد مسئولین بی کفایت وبی غیرت کلاه بی غیرتی سرتان کنید زن…
292	شرافت درازای آب چه گزاف به قیمت شرافت وجان 😢 #سیستان_بلوچستان_آب_ندارد مسئولین بی کفایت وبی غیرت کلاه بی غیرتی سرتا… https://t.co/b0V2m0oe61
293	RT @elierfan1: این مسئولان کور نمیبینند که #سیستان_بلوچستان_آب_ندارد وانسانهای زیادی درمضیقه هستند بدون غذامیشودچندروزی زنده بودامابدون اب…
294	RT @elierfan1: امشب تلخ مینویسم زیراکه حکایتی واقعی وتلخ اتفاق افتاده که #سیستان_بلوچستان_آب_ندارد ومادری تاب وتوان دیدن تشنگی فرزندانش ران…
295	RT @elierfan1: این مسئولان کور نمیبینند که #سیستان_بلوچستان_آب_ندارد وانسانهای زیادی درمضیقه هستند بدون غذامیشودچندروزی زنده بودامابدون اب…
296	RT @elierfan1: این مسئولان کور نمیبینند که #سیستان_بلوچستان_آب_ندارد وانسانهای زیادی درمضیقه هستند بدون غذامیشودچندروزی زنده بودامابدون اب…
297	این مسئولان کور نمیبینند که #سیستان_بلوچستان_آب_ندارد وانسانهای زیادی درمضیقه هستند بدون غذامیشودچندروزی زنده بودام… https://t.co/9CprWhPc2a
